ID_aux;CODIGO;VIA;PREFERENCIA;PTJE_POND;TIPO_MATRICULA
id_9728597572851;17009;1;1;550,1;1
id_9728597572849;14007;1;1;558,9;1
id_9728597572843;11001;1;1;653,4;1
id_9728597572840;11068;1;2;639,6;1
id_9728597572835;12038;1;1;678,4;1
id_9728597572837;18083;1;1;628,1;1
id_9728597572833;32160;1;4;540,3;1
id_9728597572800;30066;1;1;595,7;1
id_9729597572995;13024;1;1;663,4;1
id_9729597572944;45001;1;2;552,5;1
id_9729597572927;11045;1;1;773,75;1
id_9729597572939;29020;1;2;673,2;1
id_9725597572595;50129;1;2;658,85;1
id_9725597572575;13029;1;1;673,15;1
id_9725597572574;36052;1;1;728,1;1
id_9725597572573;13075;1;3;583,05;1
id_9725597572576;18046;1;1;692;1
id_9725597572519;50131;1;1;696,9;1
id_9725597572547;13011;1;1;636,75;1
id_9725597572520;39119;1;1;633,2;1
id_9725597572502;11045;1;1;723,55;1
id_9725597572503;41058;1;4;636,7;1
id_9727597572789;12043;1;1;772,7;1
id_9727597572758;13080;3;1;873,082;1
id_9727597572750;19012;1;11;604,9;2
id_9727597572710;41046;1;3;579,9;1
id_9727597572721;50921;1;4;622,1;1
id_9727597572707;13024;1;1;663,3;1
id_9721597572186;13036;1;1;745,45;1
id_9721597572173;15562;1;1;571,6;1
id_9721597572139;30007;1;1;597,65;1
id_9721597572169;18070;1;1;564,4;1
id_9724597572476;55002;1;11;616,4;2
id_9724597572427;33079;1;1;508,8;1
id_9724597572434;19022;1;1;575,7;1
id_9724597572405;13101;1;1;516,9;1
id_9722597572285;23075;1;3;527,4;2
id_9722597572283;19019;1;1;600,15;1
id_9722597572290;18039;1;1;524;1
id_9722597572296;37040;1;1;692,3;1
id_9722597572211;19030;1;1;612,45;1
id_9722597572216;15171;1;2;582,9;1
id_9722597572248;30073;1;1;630,75;1
id_9722597572228;22075;1;1;576;1
id_9722597572224;24067;1;2;655,5;1
id_9722597572209;25038;1;1;564;1
id_9723597572384;41162;1;1;501,7;1
id_9723597572398;24065;1;1;555,4;1
id_9723597572314;11026;2;4;643,4;4
id_9723597572310;30020;2;2;646,7;4
id_9723597572323;11055;1;1;716,95;1
id_9720597572088;37018;1;1;711,6;1
id_9720597572095;36030;1;1;691,3;1
id_9720597572052;14005;1;2;592,25;1
id_9720597572075;13043;1;1;591,6;1
id_9720597572072;37055;1;1;679,2;1
id_9720597572018;49017;1;2;584,95;1
id_9720597572014;19085;1;2;556,9;1
id_9720597572047;30020;1;1;663,05;1
id_9720597572041;13048;1;4;664,75;1
id_9720597572029;13075;1;1;561,15;1
id_9720597572061;49203;1;2;538,95;1
id_9726597572680;14006;1;1;540,3;1
id_9726597572693;18068;1;1;579,5;1
id_9726597572655;14063;1;1;637,5;1
id_9726597572653;39108;1;1;524,3;1
id_9726597572623;30026;1;1;760,1;1
id_9726597572626;27052;3;5;816,142;1
id_9726597572637;35058;1;3;586,7;2
id_9738597573857;12039;1;1;753,95;1
id_9738597573871;55054;1;1;479,4;1
id_9738597573811;47151;1;1;609,45;1
id_9738597573847;41045;1;1;610,1;1
id_9738597573837;17008;1;1;694,8;1
id_9738597573830;38080;1;2;599,9;1
id_9739597573983;11090;1;1;671,6;1
id_9739597573996;24109;1;1;625,5;1
id_9739597573959;42004;1;4;620,7;1
id_9739597573975;47301;3;1;787,91;1
id_9739597573977;13081;1;5;736,1;1
id_9739597573974;49211;1;1;577,9;1
id_9739597573973;16041;1;2;743,3;1
id_9739597573915;46401;1;8;500,4;1
id_9739597573947;44036;1;1;640,25;1
id_9739597573939;29026;1;1;662,8;1
id_9735597573595;30064;1;1;628,65;1
id_9735597573554;22104;3;2;734,834;1
id_9735597573556;37069;1;1;519,2;1
id_9735597573579;55079;1;1;658,5;1
id_9735597573548;13062;1;1;686,7;1
id_9735597573540;19060;1;1;613,5;1
id_9735597573535;14064;1;1;639,5;1
id_9737597573794;13080;1;1;720,85;1
id_9737597573754;16005;1;2;606,5;1
id_9737597573749;18072;1;5;567,7;2
id_9737597573742;22020;1;1;564,4;1
id_9731597573195;29001;1;1;729,5;1
id_9731597573192;23077;1;1;665,65;1
id_9731597573114;17811;1;1;678,3;1
id_9731597573135;18071;1;1;569,6;1
id_9731597573164;34027;1;5;651,5;1
id_9734597573489;14033;1;1;620,7;1
id_9734597573484;55055;1;1;500,1;1
id_9734597573498;25042;1;1;503,8;1
id_9734597573495;14097;1;1;617,9;1
id_9734597573497;53306;1;1;575,65;1
id_9734597573494;17052;1;1;565,3;1
id_9734597573472;41129;1;1;622,8;1
id_9734597573418;37018;1;2;522,9;1
id_9734597573421;16105;1;1;654,65;1
id_9734597573423;13008;1;11;616,8;2
id_9734597573468;11068;1;1;643,55;1
id_9732597573278;41089;1;1;488,8;1
id_9732597573229;12005;1;1;665,85;1
id_9732597573203;19068;1;1;559,95;1
id_9732597573264;17838;1;1;585,35;1
id_9733597573343;11045;1;1;806,1;1
id_9733597573330;44024;1;1;570,1;1
id_9733597573305;30085;1;1;560,9;1
id_9733597573302;35072;1;1;632,35;1
id_9730597573082;19045;1;1;648,3;1
id_9730597573051;19046;1;1;633,85;1
id_9730597573050;41089;1;1;623,7;1
id_9730597573072;12043;1;1;717,5;1
id_9730597573015;19088;1;1;533,3;1
id_9730597573049;19088;1;1;595,6;1
id_9730597573047;45041;1;2;596,3;1
id_9730597573028;37029;1;1;662,8;1
id_9730597573029;15150;1;1;654,5;1
id_9730597573027;53310;1;1;730,2;1
id_9730597573024;16051;1;1;694,05;1
id_9730597573068;37011;3;1;795,828;1
id_9736597573673;13104;1;1;631,15;1
id_9736597573661;29059;1;1;652,85;1
id_9736597573664;55042;1;1;548,1;1
id_9708597570889;40040;1;1;558,9;1
id_9708597570871;38175;1;4;653,7;1
id_9708597570812;13087;1;4;688,1;1
id_9708597570844;18069;1;1;582,3;1
id_9709597570981;47301;1;1;656,9;1
id_9709597570984;55095;1;1;569,15;1
id_9709597570982;53309;1;1;553,75;1
id_9709597570958;11029;1;2;667,2;1
id_9709597570975;18094;1;1;568,7;1
id_9709597570919;11521;1;3;609;1
id_9709597570949;32162;3;2;749,605;1
id_9709597570928;50233;1;2;512,9;1
id_9709597570930;19041;1;1;684,2;1
id_9709597570903;16045;1;1;639,7;1
id_9709597570900;37020;1;1;637,4;1
id_9705597570582;20076;1;1;635,6;1
id_9705597570594;14065;1;1;656,7;1
id_9705597570559;30038;1;1;524,55;1
id_9705597570554;49203;1;4;521;1
id_9705597570519;35006;1;2;615,45;1
id_9705597570544;35056;1;1;645,2;1
id_9705597570527;37018;1;1;532,7;1
id_9705597570509;18056;1;1;548,6;1
id_9705597570564;38013;1;1;501,9;1
id_9707597570793;47201;1;1;607,25;1
id_9707597570723;11045;1;1;730,7;1
id_9707597570737;20061;1;1;555,95;1
id_9707597570702;11065;1;1;716,1;1
id_9707597570765;13029;1;2;611,75;1
id_9707597570761;39405;1;2;590;1
id_9707597570763;22005;1;1;637,35;1
id_9707597570760;37056;1;1;570,4;1
id_9701597570180;50112;1;1;594,35;1
id_9701597570190;55008;1;1;581,3;1
id_9701597570155;18089;1;1;697,9;1
id_9701597570154;35011;1;1;531,9;1
id_9701597570175;26092;1;1;634,9;1
id_9701597570113;13107;1;1;627,3;1
id_9701597570135;55043;1;3;575,5;1
id_9701597570165;55054;1;3;579,6;1
id_9704597570481;30077;1;2;543,05;1
id_9704597570499;50921;1;5;588,7;1
id_9704597570452;36031;1;2;585,5;1
id_9704597570456;13014;1;1;589,7;1
id_9704597570419;41111;1;6;526,2;1
id_9704597570432;49011;1;2;540;1
id_9704597570403;50521;1;1;663,7;1
id_9702597570259;50121;1;1;576,55;1
id_9702597570256;35068;1;2;660,7;1
id_9702597570216;18061;1;1;597,2;1
id_9702597570201;29019;1;2;650,9;1
id_9703597570389;13072;1;1;683,45;1
id_9703597570384;50128;1;6;549,3;1
id_9703597570390;11029;1;1;680,9;1
id_9703597570396;46403;1;7;640,1;1
id_9703597570371;16106;1;1;659;1
id_9703597570365;20066;1;1;592,05;1
id_9703597570364;41078;1;3;615,2;1
id_9703597570360;49311;1;1;533,75;1
id_9700597570084;30032;1;1;680,05;1
id_9700597570091;35068;1;4;644,8;1
id_9700597570090;36029;1;4;557,5;2
id_9700597570027;30002;1;3;723,3;1
id_9700597570024;40041;1;1;492;1
id_9700597570009;30000;1;1;511,9;1
id_9706597570691;17815;1;1;574,9;1
id_9706597570694;19021;1;1;597,95;1
id_9706597570612;50919;1;4;616,7;1
id_9706597570635;41159;1;5;550,5;1
id_9706597570603;55107;1;2;457,9;1
id_9768597576823;49014;1;3;554,75;1
id_9768597576805;13076;1;1;758,8;1
id_9768597576865;18092;1;1;562,9;1
id_9769597576985;15102;1;1;726,7;1
id_9769597576944;24093;1;1;563,15;1
id_9769597576921;44027;1;1;644,15;1
id_9769597576908;42002;1;2;717,7;1
id_9765597576581;13019;1;1;661,05;1
id_9765597576592;23013;1;1;595,55;1
id_9767597576734;41099;1;2;599,05;1
id_9761597576198;36029;1;1;537,3;1
id_9761597576154;29055;1;4;555,9;1
id_9761597576139;41138;1;1;619,6;1
id_9781597778106;19039;1;1;747,4;1
id_9781597778164;55039;1;1;498,5;1
id_9784597778458;24067;2;2;597,8;4
id_9784597778456;38176;1;1;571,4;1
id_9784597778403;17028;1;2;659,7;1
id_9782597778291;37061;1;2;636,85;1
id_9782597778256;50130;1;1;628,1;1
id_9782597778211;37020;1;1;587,5;1
id_9782597778228;37056;1;1;555,7;1
id_9782597778207;18040;1;1;548,6;1
id_9782597778264;23068;1;1;711,2;1
id_9783597778385;38176;1;3;571,6;1
id_9783597778374;37065;1;1;673,9;1
id_9783597778321;49306;1;4;489,65;1
id_9783597778322;35001;1;1;610,6;1
id_9780597778058;17811;1;1;703,6;1
id_9780597778075;15271;1;1;643,1;1
id_9780597778018;39113;1;3;556,3;1
id_9780597778064;25015;1;1;599,85;1
id_9786597778646;37061;1;1;641,8;1
id_9786597778609;34007;1;1;611,05;1
id_9786597778605;16036;3;1;889,774;1
id_9786597778606;34028;1;1;673,7;1
id_9786597778663;39419;1;1;536,4;1
id_9798597779875;14002;1;2;621,9;1
id_9798597779800;37019;1;1;653,6;1
id_9798597779862;25037;1;2;582,9;1
id_9799597779945;30064;1;1;623,95;1
id_9799597779905;13008;1;1;514,5;1
id_9799597779968;13067;1;1;693,3;1
id_9799597779962;37064;1;1;607,4;1
id_9795597779584;30058;1;1;581,4;1
id_9795597779586;46404;1;1;631,7;1
id_9795597779567;49313;1;2;503,45;1
id_9795597779561;25002;1;11;562,6;2
id_9797597779718;35057;1;1;631,2;1
id_9791597779193;50528;1;2;550;1
id_9791597779173;30024;1;1;647,75;1
id_9791597779102;13023;1;1;626,65;1
id_9794597779489;24094;1;1;582,45;1
id_9794597779481;50121;1;2;599,15;1
id_9794597779452;16035;1;2;644,9;1
id_9794597779478;50527;1;1;609,7;1
id_9794597779472;15440;1;2;552,6;1
id_9794597779412;44037;1;1;556,5;1
id_9792597779281;34018;1;1;585,4;1
id_9792597779294;27009;1;4;613,6;2
id_9792597779208;37095;1;1;565,65;1
id_9793597779384;49330;1;4;558,55;1
id_9793597779375;24086;1;2;655,1;1
id_9790597779094;23061;1;1;519;1
id_9790597779015;17825;1;3;632,2;1
id_9796597779684;26094;1;2;558,35;1
id_9796597779680;41167;1;2;593,5;1
id_9796597779673;34011;1;1;581,75;1
id_9796597779613;53401;1;1;552,3;1
id_9796597779624;50528;1;1;532,2;1
id_9796597779620;50227;1;1;553,8;1
id_9755597775583;41059;1;3;545,6;1
id_9755597775599;50814;1;2;557,7;1
id_9755597775524;19043;1;1;611,1;1
id_9757597775789;30007;1;1;531,5;1
id_9757597775753;24065;1;2;566,4;1
id_9757597775712;39118;1;4;740,4;1
id_9757597775767;41167;1;7;535,8;1
id_9757597775762;50126;1;3;474,2;1
id_9751597775183;29020;1;1;664,8;1
id_9751597775150;50202;1;1;602,2;1
id_9751597775125;34084;1;1;730,8;1
id_9751597775138;13076;1;1;756,65;1
id_9754597775471;49307;1;1;511,1;1
id_9754597775413;24095;1;1;500,65;1
id_9752597775296;11086;2;1;694,6;4
id_9752597775243;30064;1;1;620,95;1
id_9753597775385;14007;1;1;591,2;1
id_9753597775396;50924;1;2;573,5;1
id_9753597775310;55024;1;2;553,7;1
id_9753597775303;41015;1;2;570,2;1
id_9750597775021;49304;1;1;544;1
id_9750597775060;13066;1;1;711,6;1
id_9756597775612;34022;1;1;684,1;1
id_9778597777898;36012;1;2;582,4;1
id_9778597777836;14005;1;1;577,95;1
id_9775597777584;20096;1;3;623,5;1
id_9775597777566;19026;1;1;599,75;1
id_9777597777725;51240;1;1;509,45;1
id_9777597777731;29029;1;1;585,4;1
id_9777597777761;27043;1;3;508,8;1
id_9771597777151;14083;1;2;676,4;1
id_9771597777117;35033;1;8;559,7;1
id_9771597777125;22077;1;1;556,6;1
id_9771597777109;19080;1;1;681,2;1
id_9774597777411;25069;1;1;577,55;1
id_9774597777421;37092;1;1;592,75;1
id_9773597777382;50233;1;3;461;1
id_9773597777301;44032;1;1;574,3;1
id_9770597777050;18064;1;1;617,1;1
id_9770597777056;41026;1;1;558,7;1
id_9770597777076;50809;1;1;566,7;1
id_9770597777067;17076;1;2;590,15;1
id_9776597777692;26040;1;2;581,7;1
id_9776597777629;23061;1;1;583,8;1
id_9718597771807;51254;1;1;513;1
id_9718597771868;39113;1;1;540;1
id_9719597771974;13067;1;1;701,9;1
id_9719597771941;23061;1;1;714,5;1
id_9714597771414;25010;1;2;532,75;1
id_9712597771286;49307;1;1;484,35;1
id_9712597771298;11072;1;1;609,7;1
id_9712597771219;15100;1;1;644,3;1
id_9712597771224;44023;1;3;601,9;1
id_9712597771226;15170;1;3;758,7;1
id_9710597771048;30060;1;3;619,3;1
id_9710597771009;19062;1;1;546,55;1
id_9716597771600;44028;1;1;662,3;1
id_9748597774848;38325;1;1;603,5;1
id_9748597774825;14064;1;1;661,1;1
id_9748597774831;27080;1;3;565,3;1
id_9749597774973;26029;1;1;684,4;1
id_9745597774598;14001;1;11;547,3;2
id_9745597774570;49306;1;1;559,25;1
id_9747597774715;17822;1;1;645,3;1
id_9747597774744;39103;1;5;525,2;1
id_9741597774188;16035;1;1;723,3;1
id_9744597774440;34018;1;1;634,75;1
id_9744597774424;16066;1;2;640,5;1
id_9744597774422;18083;1;2;637,5;1
id_9742597774253;37040;1;1;652,55;1
id_9742597774263;24069;1;1;475,7;1
id_9743597774390;53309;1;2;533;1
id_9743597774321;30000;1;1;520,1;1
id_9743597774332;14066;1;11;520,5;2
id_9740597774029;49208;1;1;485,85;1
id_9740597774005;35041;1;1;559,1;1
id_9746597774667;18067;1;1;650,8;1
id_9746597774666;16101;1;1;672,8;1
id_9728597772870;40030;1;1;552,8;1
id_9725597772511;13078;1;11;548,05;2
id_9725597772521;16055;1;1;620,9;1
id_9725597772536;41100;1;1;647,65;1
id_9721597772139;30033;1;1;668,4;1
id_9724597772489;37014;1;11;579,15;2
id_9724597772412;51101;1;1;541;1
id_9724597772446;50110;1;6;580,75;1
id_9722597772270;29019;1;1;665,6;1
id_9722597772236;43005;1;1;609,8;1
id_9723597772386;30064;1;1;668,65;1
id_9738597773870;49012;1;1;546,7;1
id_9739597773917;39401;1;1;567,25;1
id_9739597773967;22005;1;1;678,15;1
id_9735597773583;41045;1;3;494,8;1
id_9737597773799;26029;1;2;550;1
id_9737597773710;49017;1;1;576,95;1
id_9732597773256;47431;3;2;807,166;1
id_9732597773236;37014;1;1;638,5;1
id_9733597773346;41063;1;3;663,9;1
id_9733597773366;11055;1;1;714,55;1
id_9708597770814;24087;1;1;528,8;1
id_9708597770800;49102;1;5;486,35;1
id_9709597770907;50230;1;1;548,5;1
id_9709597770965;55076;1;3;543,2;1
id_9707597770787;12096;1;1;519;1
id_9707597770795;13012;1;4;603,9;1
id_9702597770281;26082;1;3;558,4;1
id_9703597770342;51140;1;1;592,55;1
id_9769597776993;17028;1;3;687,25;1
id_9769597776900;14033;1;1;631,55;1
id_9765597776581;13078;1;1;634,75;1
id_9767597776787;44036;1;5;586,3;1
id_9761597776180;49313;1;1;480,15;1
id_9761597776123;55024;1;4;581,7;1
id_9766597776665;49016;1;11;498;2
id_9788597178831;35066;1;1;620,55;1
id_9789597178977;43012;1;1;672,7;1
id_9785597178593;29076;1;1;484,5;1
id_9787597178772;49313;1;1;489;1
id_9783597178390;38173;1;2;614,15;1
id_9783597178355;51184;1;1;514;1
id_9780597178093;39129;1;3;665;1
id_9780597178075;12021;1;1;720,5;1
id_9780597178064;18046;1;1;613,2;1
id_9786597178619;17841;1;4;529,4;1
id_9799597179987;41165;1;1;590;1
id_9795597179558;41059;1;2;600,6;1
id_9793597179306;47303;1;1;634,1;1
id_9796597179697;30056;1;1;657,2;1
id_9719597171912;55058;1;1;540,4;1
id_9738597173810;34003;1;1;604,45;3
id_9731597173109;45005;1;4;571,9;1
id_9734597173488;34018;1;1;738,45;1
id_9733597173390;21030;1;1;554,75;1
id_9733597173348;37023;3;1;817,87;1
id_9730597173074;17835;2;1;573,8;4
id_9730597173025;13102;1;1;670,65;1
id_9708597170801;17089;1;2;675,3;1
id_9706597170605;19045;1;4;657,3;1
id_9768597176876;37092;1;1;645,4;1
id_9769597176953;33066;1;3;498,2;1
id_9762597176279;24058;1;2;565,2;1
id_9763597176388;49328;1;1;521,65;1
id_9763597176302;41000;1;1;587,4;1
id_9789597478965;50128;1;2;545,9;1
id_9781597478130;17821;1;1;719,5;1
id_9784597478436;29071;1;1;651,8;1
id_9782597478222;37040;1;1;605,85;1
id_9782597478239;35033;1;3;649,75;1
id_9780597478066;51152;1;1;505,2;1
id_9795597479568;37022;1;1;676,3;1
id_9797597479761;26096;1;1;534,6;1
id_9793597479358;41021;1;1;569,3;1
id_9793597479350;26303;1;1;593,6;1
id_9758597475896;41046;1;1;511,9;1
id_9759597475940;39419;1;2;579,9;1
id_9754597475452;13102;1;2;642,65;1
id_9753597475392;15131;1;1;661,7;1
id_9753597475376;41021;1;3;586,2;1
id_9750597475020;14061;1;1;562,5;1
id_9778597477863;43025;1;1;655,6;1
id_9773597477300;30085;1;1;634,2;1
id_9770597477032;51174;1;3;633,3;1
id_9714597471438;32018;1;1;710,5;1
id_9743597474347;16030;1;1;700,1;1
id_9740597474038;17009;3;1;831,138;1
id_9729597472918;12021;1;1;784,35;1
id_9720597472061;13102;1;1;750,65;1
id_9720597472066;20086;1;1;581,2;1
id_9733597473314;29028;1;1;696,5;1
id_9736597473675;35006;3;1;824,504;1
id_9768597476860;30007;1;1;656,4;1
id_9769597476943;21012;1;2;620,75;1
id_9767597476754;37090;1;1;544,2;1
id_9767597476766;13003;1;1;714,2;1
id_9764597476489;50110;1;1;626,8;1
id_9760597476029;17009;1;1;644,9;1
id_9766597476607;49014;1;1;621,35;1
id_9799597279911;11072;1;1;607,85;1
id_9712597271218;29027;1;2;617,3;1
id_9712597271219;16098;1;3;655,8;1
id_9712597271208;12039;1;1;780,5;1
id_9712597271205;12005;1;2;677,5;1
id_9713597271356;24047;1;1;647,1;1
id_9713597271366;41099;1;1;575,55;1
id_9710597271058;20061;1;1;596,65;1
id_9710597271000;21041;1;1;543,45;1
id_9716597271695;11083;1;2;801,1;1
id_9716597271697;12039;1;1;788,85;1
id_9716597271691;12014;1;1;743;1
id_9716597271610;12021;1;1;748,15;1
id_9716597271630;52176;1;1;452,25;1
id_9716597271601;17052;1;1;571,5;1
id_9748597274884;19021;1;1;556,6;1
id_9748597274893;14064;1;1;687;1
id_9748597274875;12039;1;1;797,3;1
id_9748597274818;14088;1;1;644,6;1
id_9748597274848;12027;1;2;729;1
id_9748597274869;12028;1;1;624,45;1
id_9748597274867;36021;1;3;741,6;1
id_9749597274984;39102;1;1;546,35;1
id_9724597272468;22020;1;1;629,4;1
id_9726597272608;47461;1;1;664,2;1
id_9738597273870;17054;1;1;499,6;1
id_9705597270590;39119;1;2;629,4;1
id_9705597270572;13016;1;1;570,35;1
id_9707597270768;35057;1;2;529,8;1
id_9703597270337;50221;1;2;556,2;1
id_9700597270014;40040;1;1;618,9;1
id_9764597276493;16039;2;2;657,8;4
id_9784597378483;32005;3;2;793,898;1
id_9791597379173;37027;1;11;622,5;2
id_9794597379479;25034;1;1;484,65;1
id_9794597379467;12039;1;1;808,25;1
id_9792597379287;38004;1;2;632,35;1
id_9758597375806;30055;3;1;776,354;1
id_9752597375260;55051;1;1;497,95;8
id_9750597375071;16080;1;1;668,4;1
id_9750597375010;16060;3;1;908,392;1
id_9756597375633;30029;1;4;615,15;1
id_9774597377406;30022;1;1;657,75;1
id_9773597377363;55107;1;2;536,1;1
id_9770597377065;32043;1;1;597,3;1
id_9718597371856;35066;3;1;788,766;1
id_9718597371878;12039;1;3;769,8;1
id_9743597374390;49211;1;2;546;1
id_9725597372540;13046;1;1;720,9;1
id_9738597373858;13037;1;1;670,3;1
id_9709597370959;12013;1;1;612,7;1
id_9701597370125;29037;1;1;705,9;1
id_9706597370670;35062;3;1;772,288;1
id_9706597370661;45001;1;1;579,45;1
id_9761597376110;15180;1;1;613,5;1
id_9764597376407;19040;1;1;773,1;1
id_9762597376276;32005;1;2;520,3;1
id_9762597376233;32135;1;1;477,7;1
id_9763597376317;16101;1;1;651;1
id_9789597078925;23061;1;1;530;1
id_9785597078525;22080;1;1;543,1;1
id_9781597078172;11035;1;1;616,6;1
id_9790597079084;50225;1;3;729,6;1
id_9759597075954;41015;1;1;578,9;1
id_9752597075253;21043;1;1;523,6;1
id_9775597077578;50921;1;1;553,5;1
id_9771597077139;29020;1;1;637,3;1
id_9770597077098;17086;1;2;600,45;1
id_9776597077653;12032;2;2;711,9;4
id_9749597074996;17054;1;1;624,8;1
id_9725597072562;16004;1;1;701,5;1
id_9727597072786;12039;1;1;801;1
id_9705597070552;44015;1;3;697,5;2
id_9700597070014;41169;1;8;614,2;1
id_9789597678959;13086;1;1;772,55;1
id_9784597678454;41123;1;1;568,9;1
id_9796597679696;11026;1;1;681,3;1
id_9756597675682;43028;1;1;599,45;1
id_9778597677807;44037;1;1;571,3;1
id_9777597677775;14071;1;1;604,3;1
id_9772597677230;43030;1;3;609,1;1
id_9715597671561;51170;1;1;607,1;1
id_9721597672188;24052;1;1;696,1;1
id_9721597672105;17078;1;1;606,55;1
id_9186591878620;27037;1;1;484,4;1
id_9192591879252;41032;1;1;601,8;1
id_9193591879315;41045;1;1;596,5;1
id_9159591875950;26083;1;1;681,1;1
id_9171591877128;12039;1;1;759,05;1
id_9145591874509;15100;1;2;614,9;1
id_9128591872814;17085;1;1;645,5;1
id_9124591872470;11095;1;3;716,2;1
id_9122591872249;26303;1;4;534,2;1
id_9135591873547;55064;1;3;535,3;1
id_9108591870884;41128;1;2;565,7;1
id_9165591876556;12021;1;1;728,5;1
id_9163591876333;41165;1;1;595,8;1
id_9181591978125;39414;1;2;649,4;1
id_9192591979260;33025;1;1;631,6;1
id_9157591975753;15302;1;1;710,3;1
id_9156591975614;49011;1;1;519,6;1
id_9173591977386;11037;2;2;662,9;4
id_9112591971274;26008;1;1;675,7;1
id_9149591974984;21081;1;1;620,3;1
id_9140591974096;13023;1;1;617,3;1
id_9128591972823;30077;1;1;581,85;1
id_9120591972066;41047;1;1;570,7;1
id_9132591973203;50526;1;1;708,6;1
id_9107591970713;55015;1;2;560,1;1
id_9118591571861;11060;1;1;692,1;1
id_9119591571988;42003;1;2;626,2;1
id_9119591571991;50202;1;1;562,7;1
id_9119591571913;19043;1;2;650,25;1
id_9119591571962;18084;1;5;602,6;1
id_9117591571761;18060;1;1;729,8;1
id_9111591571173;12028;1;1;618,7;1
id_9111591571102;42023;1;1;657,5;1
id_9114591571419;27001;1;1;664,1;1
id_9134591573414;49109;1;1;549,2;1
id_9136591573665;22030;1;1;581;1
id_9162591576298;22074;1;1;605,2;1
id_9163591576338;11522;1;1;626,75;1
id_9189591778971;50524;1;2;567,7;1
id_9186591778630;14060;1;1;570,5;1
id_9198591779843;37040;1;1;757,7;1
id_9175591777569;18080;1;1;596,1;1
id_9129591772910;43030;1;2;619,6;1
id_9127591772796;43039;1;1;714,4;1
id_9135591773546;21032;1;1;450,5;1
id_9134591773441;55070;1;2;489,4;1
id_9105591770545;13014;1;1;600,25;1
id_9165591776577;51240;1;4;605,05;2
id_9180591178052;26029;1;2;554,2;1
id_9180591178021;49110;1;2;558,2;1
id_9186591178653;17028;1;1;669,45;1
id_9198591179822;15101;1;1;776;1
id_9199591179995;44007;1;11;620,1;2
id_9199591179993;41066;1;1;479,2;1
id_9199591179949;41099;1;2;552,85;1
id_9199591179945;25041;1;1;569,5;1
id_9195591179531;43005;1;1;625,1;1
id_9191591179175;30076;1;1;663,7;1
id_9192591179267;44012;1;1;557,95;1
id_9193591179391;15222;1;1;545,9;1
id_9193591179324;53401;1;1;571,3;1
id_9193591179364;41165;1;1;561,4;1
id_9190591179059;13086;1;1;801,5;1
id_9190591179051;27020;1;2;563;1
id_9190591179074;14016;1;1;550,4;1
id_9190591179061;41059;1;1;580,5;1
id_9196591179656;39424;1;2;480,45;1
id_9158591175879;38009;1;2;598;1
id_9158591175825;50128;1;2;546,5;1
id_9158591175827;25065;1;1;647,5;1
id_9159591175953;16050;1;1;660;1
id_9155591175503;12027;1;3;772,85;1
id_9155591175500;12014;1;1;721;1
id_9157591175793;11055;1;2;708,35;1
id_9151591175157;11045;1;1;728,25;1
id_9151591175177;42001;1;1;680,5;1
id_9151591175173;51154;1;1;509,1;1
id_9151591175113;13035;1;1;507,7;1
id_9151591175104;11524;1;1;769,5;1
id_9151591175103;20011;1;2;607,6;1
id_9152591175219;11083;1;1;805;1
id_9152591175231;19039;1;2;750,5;1
id_9150591175064;16006;1;1;658,15;1
id_9156591175686;34027;1;4;603,05;1
id_9156591175604;21048;1;1;531,1;1
id_9173591177347;20098;1;1;572,05;1
id_9173591177323;49209;1;2;456,4;1
id_9131591173185;55036;1;1;559,8;1
id_9131591173190;30047;3;1;778,922;1
id_9105591170517;52150;1;1;539,2;1
id_9169591176984;26084;1;1;601,7;1
id_9166591176641;41021;1;1;539,9;1
id_9188591478822;11068;1;1;753,4;1
id_9191591479113;30065;1;2;595,6;1
id_9153591475370;55036;1;2;475,6;1
id_9172591477225;37055;1;1;616,6;1
id_9111591471146;55022;1;11;564,1;2
id_9147591474754;39119;1;2;635,1;1
id_9198591279853;12018;1;1;620,85;1
id_9192591279272;16045;1;3;635,1;1
id_9155591275518;29059;1;1;623;1
id_9151591275129;23068;1;2;555,2;1
id_9177591277763;39119;1;7;574,3;1
id_9174591277426;50228;1;2;502,2;1
id_9124591272400;30065;1;2;559,6;1
id_9104591270499;50102;1;1;528,3;1
id_9179591377930;16011;1;1;605,7;1
id_9142591374233;55024;1;5;646,4;1
id_9125591372552;18084;1;1;533,2;1
id_9136591373655;55071;1;7;571;1
id_9196591079608;39420;1;1;610,55;1
id_9125591072592;55034;1;1;587,25;1
id_9122591072277;41057;1;1;549,1;1
id_9131591073195;50510;1;2;524;1
id_9102591070250;25005;1;1;560,5;1
id_9189591678989;49201;1;2;604,25;1
id_9183591678395;32042;3;1;799,68;1
id_9159591675985;14082;3;1;857,8;1
id_9150591675044;11085;1;1;708,2;1
id_9118591671842;29067;1;1;659,3;1
id_9117591671795;55009;1;1;651,4;1
id_9112591671203;11078;1;4;679,7;1
id_9131591673125;42001;1;1;638,3;1
id_9108591670881;37061;1;3;591,55;1
id_9108591670810;41009;1;1;629;1
id_9102591670257;41009;1;1;492,6;1
id_9100591670082;32162;1;1;597,9;1
id_9485594878575;30012;1;1;568,2;1
id_9490594879020;16008;1;5;645,8;1
id_9410594871054;15462;1;1;564,7;1
id_9440594874092;49314;1;2;517,75;1
